full_label	tag	aux_document	local_label
morphisms-definition-finite-type-point	02J1	morphisms	definition-finite-type-point
morphisms-definition-universally-bounded	03J4	morphisms	definition-universally-bounded
morphisms-lemma-algebraic-residue-field-extension-closed-point-fibre	01TE	morphisms	lemma-algebraic-residue-field-extension-closed-point-fibre
morphisms-lemma-birational-birational	0BAC	morphisms	lemma-birational-birational
morphisms-lemma-birational-generic-fibres	0BAB	morphisms	lemma-birational-generic-fibres
morphisms-lemma-birational-isomorphism-over-dense-open	0BAJ	morphisms	lemma-birational-isomorphism-over-dense-open
morphisms-lemma-characterize-universally-bounded	03J5	morphisms	lemma-characterize-universally-bounded
morphisms-lemma-closed-immersion-finite-presentation	01TV	morphisms	lemma-closed-immersion-finite-presentation
morphisms-lemma-composition-etale	02GN	morphisms	lemma-composition-etale
morphisms-lemma-composition-universally-bounded	03J6	morphisms	lemma-composition-universally-bounded
morphisms-lemma-dimension-function-propagates	02JW	morphisms	lemma-dimension-function-propagates
morphisms-lemma-enough-finite-type-points	02J4	morphisms	lemma-enough-finite-type-points
morphisms-lemma-etale-flat	02GS	morphisms	lemma-etale-flat
morphisms-lemma-etale-over-field	02GL	morphisms	lemma-etale-over-field
morphisms-lemma-etale-universally-bounded	03WU	morphisms	lemma-etale-universally-bounded
morphisms-lemma-factor-through-point	0H1M	morphisms	lemma-factor-through-point
morphisms-lemma-factor-through-set-of-points	0H1N	morphisms	lemma-factor-through-set-of-points
morphisms-lemma-finite-birational-over-normal	0AB1	morphisms	lemma-finite-birational-over-normal
morphisms-lemma-finite-fibre	02NG	morphisms	lemma-finite-fibre
morphisms-lemma-finite-over-dense-open	0BAI	morphisms	lemma-finite-over-dense-open
morphisms-lemma-finite-proper	01WN	morphisms	lemma-finite-proper
morphisms-lemma-finite-type-noetherian	01T6	morphisms	lemma-finite-type-noetherian
morphisms-lemma-finite-type-points-surjective-morphism	06EB	morphisms	lemma-finite-type-points-surjective-morphism
morphisms-lemma-flat-unramified-etale	02GV	morphisms	lemma-flat-unramified-etale
morphisms-lemma-generalizations-lift-flat	03HV	morphisms	lemma-generalizations-lift-flat
morphisms-lemma-generically-finite	02NW	morphisms	lemma-generically-finite
morphisms-lemma-image-nowhere-dense-finite	03HX	morphisms	lemma-image-nowhere-dense-finite
morphisms-lemma-image-proper-is-proper	03GN	morphisms	lemma-image-proper-is-proper
morphisms-lemma-jacobson-finite-type-points	01TB	morphisms	lemma-jacobson-finite-type-points
morphisms-lemma-Jacobson-universally-Jacobson	02J5	morphisms	lemma-Jacobson-universally-Jacobson
morphisms-lemma-locally-quasi-finite-qc-source-universally-bounded	03JA	morphisms	lemma-locally-quasi-finite-qc-source-universally-bounded
morphisms-lemma-locally-quasi-finite-rel-dimension-0	0397	morphisms	lemma-locally-quasi-finite-rel-dimension-0
morphisms-lemma-open-immersion-etale	02GP	morphisms	lemma-open-immersion-etale
morphisms-lemma-permanence-finite-type	01T8	morphisms	lemma-permanence-finite-type
morphisms-lemma-quasi-finite	02NH	morphisms	lemma-quasi-finite
morphisms-lemma-quasi-finite-at-a-finite-number-of-points	0AAY	morphisms	lemma-quasi-finite-at-a-finite-number-of-points
morphisms-lemma-quasi-finite-at-point-characterize	01TH	morphisms	lemma-quasi-finite-at-point-characterize
morphisms-lemma-quasi-finite-locally-quasi-compact	01TJ	morphisms	lemma-quasi-finite-locally-quasi-compact
morphisms-lemma-quasi-finiteness-over-generic-point	0BAH	morphisms	lemma-quasi-finiteness-over-generic-point
morphisms-lemma-residue-field-quasi-finite	01TG	morphisms	lemma-residue-field-quasi-finite
morphisms-lemma-universally-bounded-permanence	03JB	morphisms	lemma-universally-bounded-permanence
morphisms-lemma-unramified-quasi-finite	02V5	morphisms	lemma-unramified-quasi-finite
morphisms-section-generically-finite	02NV	morphisms	section-generically-finite
morphisms-section-universally-bounded	03J3	morphisms	section-universally-bounded
morphisms-section-universally-catenary	02J7	morphisms	section-universally-catenary
properties-definition-unibranch	0BQ2	properties	definition-unibranch
properties-lemma-ample-finite-set-in-affine	01ZY	properties	lemma-ample-finite-set-in-affine
properties-lemma-codimension-local-ring	02IZ	properties	lemma-codimension-local-ring
properties-lemma-constructible-quasi-compact-quasi-separated	054E	properties	lemma-constructible-quasi-compact-quasi-separated
properties-lemma-locally-Noetherian-dimension-0	0AAX	properties	lemma-locally-Noetherian-dimension-0
properties-lemma-maximal-points-affine	01ZV	properties	lemma-maximal-points-affine
properties-lemma-normal-locally-finite-nr-irreducibles	0357	properties	lemma-normal-locally-finite-nr-irreducibles
properties-lemma-quasi-compact-dense-open-separated	03J1	properties	lemma-quasi-compact-dense-open-separated
properties-section-catenary	02IV	properties	section-catenary
properties-section-jacobson	01P1	properties	section-jacobson
schemes-lemma-fibre-topological	01K1	schemes	lemma-fibre-topological
schemes-lemma-immersion-when-closed	01IQ	schemes	lemma-immersion-when-closed
schemes-lemma-injective-points-surjective-stalks	01L6	schemes	lemma-injective-points-surjective-stalks
schemes-lemma-mono-towards-spec-field	03DP	schemes	lemma-mono-towards-spec-field
schemes-lemma-points-fibre-product	01JT	schemes	lemma-points-fibre-product
schemes-lemma-scheme-sober	01IS	schemes	lemma-scheme-sober
schemes-section-points	01J5	schemes	section-points
spaces-example-affine-line-translation	02Z7	spaces	example-affine-line-translation
spaces-example-infinite-product	02Z8	spaces	example-infinite-product
spaces-example-Qbar	02Z6	spaces	example-Qbar
spaces-lemma-base-change-representable-transformations-property	02WL	spaces	lemma-base-change-representable-transformations-property
spaces-lemma-composition-representable-transformations-property	02WK	spaces	lemma-composition-representable-transformations-property
spaces-lemma-finding-opens	02WU	spaces	lemma-finding-opens
spaces-lemma-morphism-schemes-gives-representable-transformation-property	02WJ	spaces	lemma-morphism-schemes-gives-representable-transformation-property
spaces-lemma-representable-morphisms-spaces-property	02WZ	spaces	lemma-representable-morphisms-spaces-property
spaces-lemma-surjective-flat-locally-finite-presentation	05VM	spaces	lemma-surjective-flat-locally-finite-presentation
spaces-limits-lemma-reduction-scheme	07VU	spaces-limits	lemma-reduction-scheme
spaces-limits-section-finite-cover	0ACX	spaces-limits	section-finite-cover
spaces-more-morphisms-section-catenary	0EDL	spaces-more-morphisms	section-catenary
spaces-more-morphisms-section-monomorphisms	0B89	spaces-more-morphisms	section-monomorphisms
spaces-morphisms-definition-dimension-fibre	04NM	spaces-morphisms	definition-dimension-fibre
spaces-morphisms-definition-dominant	0ABL	spaces-morphisms	definition-dominant
spaces-morphisms-definition-valuative-criterion	03IX	spaces-morphisms	definition-valuative-criterion
spaces-morphisms-lemma-base-change-quasi-compact	03HF	spaces-morphisms	lemma-base-change-quasi-compact
spaces-morphisms-lemma-base-change-quasi-finite-locus	0ABM	spaces-morphisms	lemma-base-change-quasi-finite-locus
spaces-morphisms-lemma-characterize-normalization	0823	spaces-morphisms	lemma-characterize-normalization
spaces-morphisms-lemma-closed-immersion-local	03M4	spaces-morphisms	lemma-closed-immersion-local
spaces-morphisms-lemma-composition-finite-presentation	03XQ	spaces-morphisms	lemma-composition-finite-presentation
spaces-morphisms-lemma-composition-finite-type	03XG	spaces-morphisms	lemma-composition-finite-type
spaces-morphisms-lemma-composition-flat	03MN	spaces-morphisms	lemma-composition-flat
spaces-morphisms-lemma-composition-integral	03ZR	spaces-morphisms	lemma-composition-integral
spaces-morphisms-lemma-composition-quasi-compact	03HG	spaces-morphisms	lemma-composition-quasi-compact
spaces-morphisms-lemma-diagonal-unramified-morphism	05W1	spaces-morphisms	lemma-diagonal-unramified-morphism
spaces-morphisms-lemma-enough-finite-type-points	06EK	spaces-morphisms	lemma-enough-finite-type-points
spaces-morphisms-lemma-etale-locally-finite-presentation	0468	spaces-morphisms	lemma-etale-locally-finite-presentation
spaces-morphisms-lemma-etale-locally-finite-type	06LT	spaces-morphisms	lemma-etale-locally-finite-type
spaces-morphisms-lemma-etale-universally-injective-open	05W5	spaces-morphisms	lemma-etale-universally-injective-open
spaces-morphisms-lemma-etale-unramified	06CR	spaces-morphisms	lemma-etale-unramified
spaces-morphisms-lemma-fibre-product-after-map	03KN	spaces-morphisms	lemma-fibre-product-after-map
spaces-morphisms-lemma-finite-permanence	081Z	spaces-morphisms	lemma-finite-permanence
spaces-morphisms-lemma-finite-proper	04NZ	spaces-morphisms	lemma-finite-proper
spaces-morphisms-lemma-flat-permanence	05VY	spaces-morphisms	lemma-flat-permanence
spaces-morphisms-lemma-fppf-open	042S	spaces-morphisms	lemma-fppf-open
spaces-morphisms-lemma-identify-finite-type-points	06EH	spaces-morphisms	lemma-identify-finite-type-points
spaces-morphisms-lemma-immersion-locally-finite-type	06ED	spaces-morphisms	lemma-immersion-locally-finite-type
spaces-morphisms-lemma-immersion-when-closed	04CD	spaces-morphisms	lemma-immersion-when-closed
spaces-morphisms-lemma-integral-local	03ZQ	spaces-morphisms	lemma-integral-local
spaces-morphisms-lemma-locally-finite-type-locally-noetherian	04ZK	spaces-morphisms	lemma-locally-finite-type-locally-noetherian
spaces-morphisms-lemma-locally-finite-type-quasi-finite-part	04NW	spaces-morphisms	lemma-locally-finite-type-quasi-finite-part
spaces-morphisms-lemma-monomorphism-injective-points	06RV	spaces-morphisms	lemma-monomorphism-injective-points
spaces-morphisms-lemma-monomorphism-toward-field	06MG	spaces-morphisms	lemma-monomorphism-toward-field
spaces-morphisms-lemma-normalization-in-integral	0825	spaces-morphisms	lemma-normalization-in-integral
spaces-morphisms-lemma-normalization-normal	0BB4	spaces-morphisms	lemma-normalization-normal
spaces-morphisms-lemma-prepare-normalization	0BB1	spaces-morphisms	lemma-prepare-normalization
spaces-morphisms-lemma-properties-normalization	0ABP	spaces-morphisms	lemma-properties-normalization
spaces-morphisms-lemma-quasi-compact-existence-universally-closed	03KA	spaces-morphisms	lemma-quasi-compact-existence-universally-closed
spaces-morphisms-lemma-quasi-compact-immersion	088G	spaces-morphisms	lemma-quasi-compact-immersion
spaces-morphisms-lemma-quasi-compact-local	03KG	spaces-morphisms	lemma-quasi-compact-local
spaces-morphisms-lemma-quasi-compact-quasi-separated-permanence	073B	spaces-morphisms	lemma-quasi-compact-quasi-separated-permanence
spaces-morphisms-lemma-quasi-finite-at-a-finite-number-of-points	0ABN	spaces-morphisms	lemma-quasi-finite-at-a-finite-number-of-points
spaces-morphisms-lemma-quasi-finite-at-point	06LS	spaces-morphisms	lemma-quasi-finite-at-point
spaces-morphisms-lemma-quasi-finite-separated-quasi-affine	0ABS	spaces-morphisms	lemma-quasi-finite-separated-quasi-affine
spaces-morphisms-lemma-semi-diagonal	03KO	spaces-morphisms	lemma-semi-diagonal
spaces-morphisms-lemma-separated-local	03KM	spaces-morphisms	lemma-separated-local
spaces-morphisms-lemma-universally-closed-permanence	04NX	spaces-morphisms	lemma-universally-closed-permanence
spaces-morphisms-section-finite-locally-free	03ZT	spaces-morphisms	section-finite-locally-free
spaces-morphisms-section-local-source-target	03MI	spaces-morphisms	section-local-source-target
spaces-morphisms-section-normalization-X-in-Y	0BAZ	spaces-morphisms	section-normalization-X-in-Y
spaces-morphisms-section-scheme-theoretic-closure	0831	spaces-morphisms	section-scheme-theoretic-closure
spaces-properties-definition-dimension-local-ring	04NA	spaces-properties	definition-dimension-local-ring
spaces-properties-definition-etale-local-rings	04KG	spaces-properties	definition-etale-local-rings
spaces-properties-definition-locally-constructible	0ECU	spaces-properties	definition-locally-constructible
spaces-properties-definition-reduced-induced-space	047X	spaces-properties	definition-reduced-induced-space
spaces-properties-definition-separated	03BS	spaces-properties	definition-separated
spaces-properties-lemma-characterize-quasi-separated	0AHR	spaces-properties	lemma-characterize-quasi-separated
spaces-properties-lemma-codimension-0-points	0BAQ	spaces-properties	lemma-codimension-0-points
spaces-properties-lemma-codimension-0-points-dense	0BAR	spaces-properties	lemma-codimension-0-points-dense
spaces-properties-lemma-cover-by-union-affines	03FX	spaces-properties	lemma-cover-by-union-affines
spaces-properties-lemma-describe-etale-local-ring	04KF	spaces-properties	lemma-describe-etale-local-ring
spaces-properties-lemma-dimension	0BAN	spaces-properties	lemma-dimension
spaces-properties-lemma-equivalence-class-point-monomorphism	0H2X	spaces-properties	lemma-equivalence-class-point-monomorphism
spaces-properties-lemma-etale-image-open	06NF	spaces-properties	lemma-etale-image-open
spaces-properties-lemma-etale-local	03FS	spaces-properties	lemma-etale-local
spaces-properties-lemma-etale-open	03IR	spaces-properties	lemma-etale-open
spaces-properties-lemma-etale-over-field-scheme	03KX	spaces-properties	lemma-etale-over-field-scheme
spaces-properties-lemma-etale-permanence	03FV	spaces-properties	lemma-etale-permanence
spaces-properties-lemma-factor-through-open-subspace	03IE	spaces-properties	lemma-factor-through-open-subspace
spaces-properties-lemma-map-into-reduction	03JJ	spaces-properties	lemma-map-into-reduction
spaces-properties-lemma-Noetherian-topology	04ZF	spaces-properties	lemma-Noetherian-topology
spaces-properties-lemma-point-like-spaces	03DZ	spaces-properties	lemma-point-like-spaces
spaces-properties-lemma-points-cartesian	03H4	spaces-properties	lemma-points-cartesian
spaces-properties-lemma-points-monomorphism	03E1	spaces-properties	lemma-points-monomorphism
spaces-properties-lemma-points-presentation	03BW	spaces-properties	lemma-points-presentation
spaces-properties-lemma-pre-dimension-local-ring	0BAM	spaces-properties	lemma-pre-dimension-local-ring
spaces-properties-lemma-quasi-compact-affine-cover	03H6	spaces-properties	lemma-quasi-compact-affine-cover
spaces-properties-lemma-quasi-compact-quasi-separated-spectral	0A4G	spaces-properties	lemma-quasi-compact-quasi-separated-spectral
spaces-properties-lemma-quasi-separated-quasi-compact-pieces	03W7	spaces-properties	lemma-quasi-separated-quasi-compact-pieces
spaces-properties-lemma-quotient-separated	0BBM	spaces-properties	lemma-quotient-separated
spaces-properties-lemma-reduced-closed-subspace	03IQ	spaces-properties	lemma-reduced-closed-subspace
spaces-properties-lemma-separated-cover	03FZ	spaces-properties	lemma-separated-cover
spaces-properties-lemma-subscheme	03JH	spaces-properties	lemma-subscheme
spaces-properties-lemma-subspaces-presentation	07TW	spaces-properties	lemma-subspaces-presentation
spaces-properties-lemma-topology-points	03BX	spaces-properties	lemma-topology-points
spaces-properties-proposition-finite-flat-equivalence-global	07S6	spaces-properties	proposition-finite-flat-equivalence-global
spaces-properties-proposition-locally-quasi-separated-open-dense-scheme	06NH	spaces-properties	proposition-locally-quasi-separated-open-dense-scheme
spaces-properties-remark-list-properties-local-etale-topology	03E7	spaces-properties	remark-list-properties-local-etale-topology
spaces-properties-section-dimension	04N3	spaces-properties	section-dimension
spaces-properties-section-generic-points	0BAP	spaces-properties	section-generic-points
spaces-properties-section-irreducible-local-ring	06DJ	spaces-properties	section-irreducible-local-ring
spaces-remark-warning	02YN	spaces	remark-warning
spaces-section-presentations	0261	spaces	section-presentations
spaces-theorem-presentation	02WW	spaces	theorem-presentation
stacks-properties-definition-residual-gerbe	06MU	stacks-properties	definition-residual-gerbe
topology-definition-catenary	02I1	topology	definition-catenary
topology-definition-codimension	02I3	topology	definition-codimension
topology-definition-constructible	005G	topology	definition-constructible
topology-definition-dimension-function	02I9	topology	definition-dimension-function
topology-definition-generic-point	004X	topology	definition-generic-point
topology-definition-nowhere-dense	03HN	topology	definition-nowhere-dense
topology-lemma-catenary	02I2	topology	lemma-catenary
topology-lemma-collate-constructible-from-constructible	09YK	topology	lemma-collate-constructible-from-constructible
topology-lemma-dimension-function-catenary	02IA	topology	lemma-dimension-function-catenary
topology-lemma-dimension-supremum-local-dimensions	0B7I	topology	lemma-dimension-supremum-local-dimensions
topology-lemma-intersect-constructible-with-closed	09YE	topology	lemma-intersect-constructible-with-closed
topology-lemma-inverse-images-constructibles	005I	topology	lemma-inverse-images-constructibles
topology-lemma-locally-dimension-function	02IC	topology	lemma-locally-dimension-function
topology-lemma-make-spectral-space	0A31	topology	lemma-make-spectral-space
topology-lemma-Noetherian	0052	topology	lemma-Noetherian
topology-lemma-non-jacobson-Noetherian-characterize	02I7	topology	lemma-non-jacobson-Noetherian-characterize
topology-lemma-open-inverse-image-closed-nowhere-dense	03HR	topology	lemma-open-inverse-image-closed-nowhere-dense
topology-lemma-spectral-sub	0902	topology	lemma-spectral-sub
topology-lemma-topology-quasi-separated-scheme	0069	topology	lemma-topology-quasi-separated-scheme
varieties-section-generically-finite	0AB5	varieties	section-generically-finite
